repo,numero,arquivos,linhas_add,linhas_rem,tempo_h,descricao_len,comentarios,participantes,status,reviews
vuejs/awesome-vue,4149,1,1,0,53.62,1578,0,2,merged,1
vuejs/awesome-vue,4072,1,1,0,602.59,1606,1,3,closed,1
vuejs/awesome-vue,4004,1,1,0,65.51,1578,0,2,merged,1
vuejs/awesome-vue,4003,1,1,0,35.74,1578,0,2,merged,1
vuejs/awesome-vue,4002,1,1,0,102.56,1597,0,2,merged,1
vuejs/awesome-vue,4000,1,1,0,260.82,1578,0,3,merged,2
vuejs/awesome-vue,3998,1,1,0,558.82,1578,0,3,merged,1
vuejs/awesome-vue,3997,1,1,0,52.77,1578,0,2,merged,1
vuejs/awesome-vue,3995,1,1,0,102.1,1578,0,2,merged,1
vuejs/awesome-vue,3994,1,1,1,96.9,109,0,2,merged,1
vuejs/awesome-vue,3993,1,1,1,101.73,1721,0,2,merged,1
vuejs/awesome-vue,3992,1,1,0,134.34,297,0,2,merged,1
vuejs/awesome-vue,3991,1,1,0,136.01,1578,0,2,merged,1
vuejs/awesome-vue,3990,1,1,0,597.84,1578,2,2,merged,1
vuejs/awesome-vue,3989,1,1,0,13.49,1578,0,2,merged,1
vuejs/awesome-vue,3988,1,1,1,50.86,1626,0,2,merged,1
vuejs/awesome-vue,3987,1,1,0,101.44,1907,0,2,merged,1
vuejs/awesome-vue,3986,1,1,0,118.32,1578,1,2,merged,1
vuejs/awesome-vue,3985,1,5,0,166.88,1578,0,2,merged,1
vuejs/awesome-vue,3983,1,1,0,215.0,1578,0,2,merged,1
vuejs/awesome-vue,3982,1,1,0,236.98,1578,0,2,merged,1
vuejs/awesome-vue,3981,1,1,0,301.09,1578,0,2,merged,1
vuejs/awesome-vue,3980,1,1,0,329.93,1959,0,2,merged,1
vuejs/awesome-vue,3979,1,1,0,395.89,1578,0,2,merged,1
vuejs/awesome-vue,3978,1,1,0,479.86,1605,0,2,merged,1
vuejs/awesome-vue,3976,1,1,0,500.42,1578,0,2,merged,1
vuejs/awesome-vue,3975,1,1,0,62.32,1633,0,2,merged,1
vuejs/awesome-vue,3974,1,1,0,4.22,1578,1,3,merged,1
vuejs/awesome-vue,3971,1,1,0,117.06,1578,1,2,merged,1
vuejs/awesome-vue,3970,1,1,0,182.92,1628,0,2,merged,1
vuejs/awesome-vue,3969,1,1,0,8.38,1578,0,2,merged,1
vuejs/awesome-vue,3968,1,0,1,16.82,1615,1,2,merged,1
vuejs/awesome-vue,3967,1,1,0,4.33,1618,0,2,merged,1
vuejs/awesome-vue,3966,1,0,1,5.08,1755,1,2,merged,1
vuejs/awesome-vue,3965,1,6,6,69.6,1698,0,2,closed,4
vuejs/awesome-vue,3964,1,1,0,117.1,1647,0,2,merged,3
vuejs/awesome-vue,3963,1,1,0,147.7,1578,2,2,merged,2
vuejs/awesome-vue,3962,1,1,0,148.05,1578,0,2,merged,1
vuejs/awesome-vue,3961,1,1,0,19.91,1654,0,2,merged,1
vuejs/awesome-vue,3959,1,6,0,2851.03,1621,1,3,closed,1
vuejs/awesome-vue,3958,1,1,0,56.07,1578,0,2,merged,1
vuejs/awesome-vue,3957,1,1,0,58.98,1578,0,2,merged,1
vuejs/awesome-vue,3956,1,1,0,114.92,1578,0,2,merged,1
vuejs/awesome-vue,3955,1,1,0,1.05,1578,0,2,merged,1
vuejs/awesome-vue,3954,1,1,0,10.75,1578,0,2,merged,1
vuejs/awesome-vue,3952,1,1,0,1.21,1580,0,2,merged,1
vuejs/awesome-vue,3951,1,1,0,51.39,1578,0,2,merged,1
vuejs/awesome-vue,3948,1,1,0,26.83,1694,1,2,merged,1
vuejs/awesome-vue,3947,1,1,0,38.88,1604,0,2,merged,1
vuejs/awesome-vue,3946,1,1,0,3.03,1578,0,2,merged,1
vuejs/awesome-vue,3944,1,1,0,45.03,1578,0,2,merged,1
vuejs/awesome-vue,3943,1,1,1,4.97,1578,0,2,merged,1
vuejs/awesome-vue,3940,1,1,1,68.83,1578,0,2,merged,1
vuejs/awesome-vue,3938,1,1,1,34.85,1578,0,2,merged,1
vuejs/awesome-vue,3937,1,1,0,53.82,1578,7,3,merged,1
vuejs/awesome-vue,3936,1,1,0,55.71,1578,0,2,merged,1
vuejs/awesome-vue,3934,1,1,0,3366.24,1578,6,3,closed,2
vuejs/awesome-vue,3933,1,1,0,17.75,1629,0,2,merged,1
vuejs/awesome-vue,3931,1,1,1,6.43,1776,0,2,merged,1
vuejs/awesome-vue,3929,1,1,0,18.67,1578,0,2,merged,1
vuejs/awesome-vue,3928,1,1,0,64.74,1578,0,2,merged,1
vuejs/awesome-vue,3926,1,1,0,7.55,1578,1,2,merged,1
vuejs/awesome-vue,3924,1,1,0,48.19,1578,0,2,merged,1
vuejs/awesome-vue,3923,1,37,36,71.32,91,0,2,merged,1
vuejs/awesome-vue,3920,1,1,0,278.97,909,0,2,merged,1
vuejs/awesome-vue,3919,1,1,0,336.52,1621,0,2,merged,1
vuejs/awesome-vue,3918,1,1,0,346.38,1578,0,2,merged,1
vuejs/awesome-vue,3915,1,1,7,504.36,1578,0,2,merged,1
vuejs/awesome-vue,3914,1,2,0,578.47,1578,0,2,merged,1
vuejs/awesome-vue,3913,1,1,0,602.01,1581,0,2,merged,1
vuejs/awesome-vue,3912,1,1,0,5.52,1578,0,2,merged,1
vuejs/awesome-vue,3911,1,1,0,50.77,1578,0,2,merged,1
vuejs/awesome-vue,3910,1,1,0,65.41,1578,0,2,merged,1
vuejs/awesome-vue,3909,1,1,0,72.64,1582,1,2,merged,2
vuejs/awesome-vue,3908,1,1,0,13.35,1578,0,2,merged,1
vuejs/awesome-vue,3907,1,1,0,20.29,1578,0,2,merged,1
vuejs/awesome-vue,3906,1,1,0,21.07,1610,0,2,merged,1
vuejs/awesome-vue,3905,1,1,2,13.81,1661,0,2,merged,1
vuejs/awesome-vue,3904,1,1,1,40.56,1578,1,2,merged,1
vuejs/awesome-vue,3903,1,10,9,8.24,1578,0,2,merged,1
vuejs/awesome-vue,3902,1,1,0,39.42,1578,0,2,merged,1
vuejs/awesome-vue,3901,1,1,0,56.07,1623,0,2,merged,4
vuejs/awesome-vue,3900,1,1,0,73.12,1578,1,3,merged,3
vuejs/awesome-vue,3899,1,1,0,10.43,1578,0,2,merged,1
vuejs/awesome-vue,3898,1,1,0,2.95,1578,0,2,merged,1
vuejs/awesome-vue,3897,1,9,1,136.89,1746,4,3,merged,2
vuejs/awesome-vue,3896,1,1,0,1.09,1578,0,2,merged,1
vuejs/awesome-vue,3895,1,1,0,13.34,1663,0,2,merged,1
vuejs/awesome-vue,3893,1,1,1,45.85,1591,0,2,merged,1
vuejs/awesome-vue,3892,1,1,0,2908.18,1578,0,2,closed,1
vuejs/awesome-vue,3891,1,1,0,49.7,1578,0,2,merged,1
vuejs/awesome-vue,3890,1,1,0,6853.04,1578,1,3,closed,1
vuejs/awesome-vue,3889,1,2,0,14.52,1578,0,2,merged,1
vuejs/awesome-vue,3888,1,2,0,101.95,1578,1,2,closed,1
vuejs/awesome-vue,3887,1,1,0,16.4,1578,1,2,merged,1
vuejs/awesome-vue,3886,1,1,0,18.35,1578,0,2,merged,1
vuejs/awesome-vue,3885,1,1,0,19.38,1578,0,2,merged,1
vuejs/awesome-vue,3884,1,1,0,36.16,1578,0,2,merged,1
vuejs/awesome-vue,3882,1,1,0,31.97,1578,0,2,merged,1
vuejs/awesome-vue,3881,1,1,0,29.64,1578,1,3,merged,1
vuejs/awesome-vue,3880,1,1,0,34.17,1639,0,2,merged,1
vuejs/awesome-vue,3879,1,1,0,201.03,1578,0,2,merged,5
vuejs/awesome-vue,3878,1,1,0,4496.01,1578,0,3,merged,1
vuejs/awesome-vue,3877,1,1,0,14.44,1603,0,2,merged,1
vuejs/awesome-vue,3876,1,2,0,41.93,1578,0,2,merged,1
vuejs/awesome-vue,3874,1,1,0,77.05,1578,0,2,merged,3
vuejs/awesome-vue,3873,1,1,0,43.35,1609,0,2,merged,1
vuejs/awesome-vue,3872,1,1,0,45.89,1578,0,2,merged,1
vuejs/awesome-vue,3871,1,1,0,62.05,1578,1,3,merged,1
vuejs/awesome-vue,3870,1,1,0,21.17,1578,0,2,merged,1
vuejs/awesome-vue,3869,1,7,6,22.82,1578,0,2,merged,1
vuejs/awesome-vue,3868,1,1,0,46.55,1578,0,2,merged,1
vuejs/awesome-vue,3866,1,1,0,95.23,1578,0,2,merged,1
vuejs/awesome-vue,3865,1,1,0,116.03,1578,0,2,merged,1
vuejs/awesome-vue,3864,1,1,1,136.8,1578,1,2,merged,1
vuejs/awesome-vue,3863,1,1,0,159.76,1635,0,2,merged,1
vuejs/awesome-vue,3862,1,1,1,17.49,1578,0,2,merged,1
vuejs/awesome-vue,3859,1,1,0,50.39,1578,0,2,merged,1
elastic/elasticsearch,127501,6,48,0,1.08,188,3,3,merged,1
elastic/elasticsearch,127490,3,112,41,10.08,100,4,5,merged,1
elastic/elasticsearch,127484,3,22,14,10.96,448,2,3,merged,1
elastic/elasticsearch,127470,1,8,3,3.06,215,1,3,merged,1
elastic/elasticsearch,127469,2,4,5,1.34,57,1,3,merged,1
elastic/elasticsearch,127458,5,450,99,21.39,1686,3,3,merged,1
elastic/elasticsearch,127455,1,0,6,1.31,56,1,4,merged,2
elastic/elasticsearch,127454,1,1,1,15.03,16,1,3,merged,1
elastic/elasticsearch,127453,1,2,2,3.35,166,3,4,merged,1
elastic/elasticsearch,127445,12,637,184,22.02,1250,2,3,merged,15
elastic/elasticsearch,127442,2,22,12,4.71,228,2,3,merged,1
elastic/elasticsearch,127434,1,63,2,67.77,223,2,4,merged,6
elastic/elasticsearch,127421,1,1,1,1.69,210,1,3,merged,1
elastic/elasticsearch,127420,5,74,167,86.84,663,5,3,merged,1
elastic/elasticsearch,127418,3,48,1,66.6,226,2,3,merged,2
elastic/elasticsearch,127417,12,1691,2,67.59,206,1,4,merged,4
elastic/elasticsearch,127407,3,21,15,73.09,95,1,3,merged,1
elastic/elasticsearch,127406,3,107,6,69.76,491,2,4,merged,2
elastic/elasticsearch,127405,2,2,5,2.9,315,2,3,merged,1
elastic/elasticsearch,127403,16,1082,426,1.11,90,2,3,merged,1
elastic/elasticsearch,127389,2,5,8,1.42,145,1,3,merged,1
elastic/elasticsearch,127385,2,1,3,22.26,53,3,3,merged,1
elastic/elasticsearch,127384,5,20,25,99.0,237,2,3,merged,2
elastic/elasticsearch,127382,3,6,2,4.54,124,4,5,merged,3
elastic/elasticsearch,127381,1,3,1,71.61,134,0,3,merged,1
elastic/elasticsearch,127378,1,8,2,7.65,323,5,4,merged,1
elastic/elasticsearch,127375,7,217,20,1.09,173,2,4,merged,3
elastic/elasticsearch,127372,1,3,1,3.29,458,2,3,merged,1
elastic/elasticsearch,127356,13,164,99,25.54,85,1,3,merged,6
elastic/elasticsearch,127353,3,110,90,18.15,186,3,3,merged,1
elastic/elasticsearch,127352,1,3,0,17.42,116,1,3,merged,1
elastic/elasticsearch,127351,17,86,68,92.86,128,9,4,merged,2
elastic/elasticsearch,127345,10,471,48,3.58,225,0,3,merged,1
elastic/elasticsearch,127342,1,20,3,21.33,135,2,3,merged,1
elastic/elasticsearch,127338,3,16,14,88.79,175,2,3,merged,1
elastic/elasticsearch,127334,427,16571,6905,90.3,249,4,30,merged,4
elastic/elasticsearch,127333,2,2,31,1.45,225,3,4,merged,1
elastic/elasticsearch,127328,1,17,14,2.57,6329,1,4,merged,2
elastic/elasticsearch,127327,3,763,0,94.06,123,1,3,merged,1
elastic/elasticsearch,127323,2,8,3,2.98,3,4,4,merged,4
elastic/elasticsearch,127319,1,5,2,4.02,25,3,3,merged,1
elastic/elasticsearch,127318,47,91,72,20.24,336,1,3,merged,2
elastic/elasticsearch,127316,2,136,65,2.03,39,4,3,merged,1
elastic/elasticsearch,127315,1,0,12,1.59,165,1,3,merged,1
elastic/elasticsearch,127309,1,2,0,1.16,482,1,3,merged,1
elastic/elasticsearch,127307,1,1,1,4.42,3,1,3,merged,1
elastic/elasticsearch,127306,1,6,8,2.43,260,2,3,merged,1
elastic/elasticsearch,127291,2,1,134,16.07,147,2,3,merged,1
elastic/elasticsearch,127285,16,657,129,132.65,354,5,4,merged,6
elastic/elasticsearch,127282,8,284,27,48.52,654,1,4,merged,2
elastic/elasticsearch,127278,5,279,61,22.54,118,2,3,merged,3
elastic/elasticsearch,127273,32,156,778,47.27,152,4,5,merged,5
elastic/elasticsearch,127271,10,650,3,20.52,1417,2,3,merged,3
elastic/elasticsearch,127270,1,6,2,1.18,183,2,3,merged,1
elastic/elasticsearch,127267,2,8,50,1.87,137,3,4,merged,2
elastic/elasticsearch,127264,5,57,16,18.72,229,7,4,merged,6
elastic/elasticsearch,127259,15,420,1082,39.8,132,2,3,merged,2
elastic/elasticsearch,127252,15,967,55,4.69,0,2,3,closed,11
elastic/elasticsearch,127250,3,229,20,25.94,16,3,3,merged,6
elastic/elasticsearch,127248,12,89,60,42.09,559,3,3,merged,2
elastic/elasticsearch,127246,1,17,3,6.08,109,1,4,merged,5
elastic/elasticsearch,127243,2,0,28,1.38,181,1,3,merged,1
elastic/elasticsearch,127240,4,52,52,9.38,82,2,3,merged,3
elastic/elasticsearch,127237,1,86,5,2.74,204,2,3,merged,3
elastic/elasticsearch,127234,2,9,1,2.35,31,1,4,merged,2
elastic/elasticsearch,127231,1,25,127,1.47,244,3,3,merged,1
elastic/elasticsearch,127230,2,28,0,2.38,206,2,3,merged,1
elastic/elasticsearch,127228,1,0,9,3.13,168,1,3,merged,1
elastic/elasticsearch,127227,1,2,100,1.13,50,2,3,merged,1
elastic/elasticsearch,127225,5,88,5,121.63,11,5,5,merged,7
elastic/elasticsearch,127222,8,33,33,1.08,71,3,3,merged,1
elastic/elasticsearch,127215,2,104,67,2.91,867,2,3,merged,11
elastic/elasticsearch,127214,1,4,18,1.09,91,2,4,merged,1
elastic/elasticsearch,127213,3,69,197,52.22,193,2,3,merged,13
elastic/elasticsearch,127211,3,3,5,2.35,167,1,4,merged,2
elastic/elasticsearch,127207,2,66,74,7.26,181,1,3,merged,1
elastic/elasticsearch,127201,7,255,136,5.94,651,3,3,merged,1
elastic/elasticsearch,127199,5,73,11,13.0,48,3,4,merged,2
elastic/elasticsearch,127189,8,987,0,158.92,236,1,4,merged,2
elastic/elasticsearch,127186,13,51,42,17.64,359,2,3,merged,1
elastic/elasticsearch,127185,2,530,0,21.32,175,1,3,merged,1
elastic/elasticsearch,127181,1,24,0,16.53,130,2,4,merged,2
elastic/elasticsearch,127180,17,65,51,1.79,533,2,3,merged,1
elastic/elasticsearch,127179,18,2654,23,142.54,202,2,4,merged,5
elastic/elasticsearch,127166,2,14,6,13.15,499,2,3,merged,2
elastic/elasticsearch,127161,3,33,7,28.91,283,1,3,merged,1
elastic/elasticsearch,127155,1,21,33,41.02,311,5,3,merged,1
elastic/elasticsearch,127147,8,15,15,5.37,85,1,3,merged,1
elastic/elasticsearch,127146,3,67,40,7.2,733,3,4,merged,2
elastic/elasticsearch,127145,2,26,29,36.76,466,3,3,merged,3
elastic/elasticsearch,127144,1,35,1,142.72,19,2,3,merged,1
elastic/elasticsearch,127139,10,333,7,153.25,883,12,6,merged,6
elastic/elasticsearch,127135,1,19,1,29.61,657,8,4,merged,12
elastic/elasticsearch,127134,10,132,2,161.31,3866,7,5,merged,5
elastic/elasticsearch,127132,31,388,138,16.94,245,2,5,merged,1
elastic/elasticsearch,127125,4,79,78,4.37,201,1,5,merged,5
elastic/elasticsearch,127121,9,359,139,59.36,1279,1,3,closed,2
elastic/elasticsearch,127119,8,308,1,21.58,0,2,4,merged,4
elastic/elasticsearch,127118,16,702,99,48.51,2145,4,5,merged,4
elastic/elasticsearch,127115,3,90,282,45.65,557,4,3,merged,1
elastic/elasticsearch,127114,1,1,1,1.12,533,2,3,merged,1
elastic/elasticsearch,127112,5,163,61,73.4,1045,4,4,merged,5
elastic/elasticsearch,127111,1,428,294,27.93,517,1,4,merged,2
elastic/elasticsearch,127095,2,268,171,76.24,691,3,4,merged,11
elastic/elasticsearch,127094,1,1,1,54.57,420,2,3,merged,1
elastic/elasticsearch,127087,25,4,319,85.6,207,2,3,merged,1
elastic/elasticsearch,127075,12,68,416,2.77,240,2,5,merged,3
elastic/elasticsearch,127074,1,3,3,69.42,3625,2,3,merged,1
elastic/elasticsearch,127065,2,2,5,70.29,161,5,5,merged,1
elastic/elasticsearch,127062,95,1443,1199,144.84,804,2,3,merged,6
elastic/elasticsearch,127061,1,20,0,89.79,238,4,5,merged,6
elastic/elasticsearch,127060,2,4,5,4.13,155,2,3,merged,2
elastic/elasticsearch,127059,2,22,1,91.24,81,1,4,merged,2
elastic/elasticsearch,127050,1,20,5,100.96,161,4,3,merged,2
elastic/elasticsearch,127048,2,5,2,73.23,125,1,3,merged,1
elastic/elasticsearch,127040,12,242,224,87.95,253,2,3,merged,14
elastic/elasticsearch,127038,71,258,437,18.66,231,2,3,merged,1
elastic/elasticsearch,127037,1,8,4,2.08,768,1,3,merged,1
elastic/elasticsearch,127036,2,396,0,22.03,2536,2,3,merged,2
elastic/elasticsearch,127034,1,1,1,93.65,95,1,3,merged,1
vitejs/vite,19947,1,1,1,31.78,11,1,2,merged,1
vitejs/vite,19946,1,1,1,15.29,60,0,2,merged,1
vitejs/vite,19943,1,16,0,64.92,126,0,3,merged,2
vitejs/vite,19940,10,70,2,70.11,12,0,3,merged,2
vitejs/vite,19927,1,7,0,97.03,54,0,3,merged,4
vitejs/vite,19921,1,5,12,14.51,76,0,2,merged,1
vitejs/vite,19920,1,5,1,14.7,1364,0,2,merged,1
vitejs/vite,19903,8,20,62,3.24,43,0,2,merged,1
vitejs/vite,19902,3,166,330,3.67,282,0,2,merged,2
vitejs/vite,19900,1,1,1,1.89,736,0,1,merged,1
vitejs/vite,19899,22,207,188,3.6,23604,2,1,merged,1
vitejs/vite,19892,21,33,20,253.11,336,0,4,merged,5
vitejs/vite,19890,1,28,1,17.05,195,0,3,merged,5
vitejs/vite,19889,1,11,1,11.53,132,0,3,merged,3
vitejs/vite,19886,4,65,10,6.05,36,0,2,merged,1
vitejs/vite,19884,1,6,0,22.25,27,1,2,merged,2
vitejs/vite,19883,1,63,63,7.9,466,0,2,merged,2
vitejs/vite,19881,1,6,0,5.39,80,0,2,merged,1
vitejs/vite,19880,1,42,28,11.65,143,0,2,merged,1
vitejs/vite,19879,1,0,2,11.82,106,0,2,merged,1
vitejs/vite,19878,2,18,4,1.41,312,4,2,merged,1
vitejs/vite,19876,2,5,5,6.22,89,0,2,merged,1
vitejs/vite,19875,1,2,2,9.49,125,0,3,merged,2
vitejs/vite,19872,1,2,0,5.47,71,1,2,merged,1
vitejs/vite,19870,20,186,19,4.18,433,4,2,merged,1
vitejs/vite,19863,3,66,53,76.24,90,0,3,merged,2
vitejs/vite,19853,1,6,0,276.3,65,1,3,merged,3
vitejs/vite,19852,1,1,0,126.79,26,0,3,merged,2
vitejs/vite,19849,1,2,2,90.28,190,1,3,merged,2
vitejs/vite,19843,2,2,0,4.05,307,0,2,merged,1
vitejs/vite,19842,16,170,27,238.36,181,5,2,merged,3
vitejs/vite,19841,11,98,24,289.1,433,4,2,merged,3
vitejs/vite,19836,3,18,10,29.84,242,0,3,merged,5
vitejs/vite,19833,1,2,4,2.34,162,0,2,merged,3
vitejs/vite,19828,1,2,2,24.79,98,1,3,merged,2
vitejs/vite,19823,1,60,14,44.85,549,0,3,merged,8
vitejs/vite,19818,3,61,51,3.15,700,0,2,merged,1
vitejs/vite,19814,1,2,2,5.19,181,0,2,merged,1
vitejs/vite,19810,1,0,4,6.49,228,0,3,merged,2
vitejs/vite,19809,1,3,1,3.5,36,0,2,merged,1
vitejs/vite,19805,2,16,2,216.3,71,5,4,merged,3
vitejs/vite,19802,2,6,6,4.86,624,0,1,merged,1
vitejs/vite,19801,1,1,1,10.19,712,0,2,merged,2
vitejs/vite,19799,1,7,2,9.87,105,0,2,merged,2
vitejs/vite,19796,1,1,1,63.69,317,0,3,merged,2
vitejs/vite,19794,5,28,13,154.36,201,4,3,merged,3
vitejs/vite,19793,5,145,144,160.12,2374,3,3,merged,2
vitejs/vite,19791,4,5,15,1.57,625,0,3,merged,2
vitejs/vite,19790,1,3,2,93.87,508,11,2,closed,1
vitejs/vite,19789,2,16,27,2.7,605,0,2,merged,1
vitejs/vite,19779,4,27,1,5.55,36,0,3,merged,3
vitejs/vite,19776,1,1,1,14.57,24,0,3,merged,2
vitejs/vite,19775,1,13,4,190.95,369,5,2,merged,1
vitejs/vite,19771,4,13,15,639.56,55,0,2,merged,1
vitejs/vite,19768,6,74,28,198.91,484,5,4,merged,6
vitejs/vite,19767,2,3,3,77.47,492,2,3,merged,5
vitejs/vite,19760,1,4,1,1.45,130,5,3,merged,2
vitejs/vite,19759,1,101,0,71.55,11,1,2,merged,8
vitejs/vite,19744,1,3,0,65.53,107,0,3,merged,5
vitejs/vite,19743,1,6,6,4.99,147,0,2,merged,1
vitejs/vite,19742,1,1,1,41.93,74,0,2,merged,1
vitejs/vite,19736,4,43,23,5.17,91,0,2,merged,1
vitejs/vite,19735,1,0,4,6.13,40,0,2,merged,1
vitejs/vite,19719,2,18,1,305.68,203,1,5,merged,2
vitejs/vite,19715,1,7,0,140.06,393,0,2,merged,1
vitejs/vite,19708,1,49,47,2.86,359,0,2,merged,1
vitejs/vite,19701,1,1,1,6.33,219,1,3,merged,2
vitejs/vite,19699,2,31,31,2.09,4788,1,1,merged,1
vitejs/vite,19698,45,908,870,581.19,9517,3,1,merged,1
vitejs/vite,19683,3,20,23,53.29,270,0,2,merged,1
vitejs/vite,19680,3,98,0,53.36,309,0,3,merged,11
vitejs/vite,19678,15,80,140,33.29,416,4,3,merged,2
vitejs/vite,19677,1,1,10,5.51,91,0,2,merged,1
vitejs/vite,19675,4,334,0,567.64,391,4,2,merged,1
vitejs/vite,19669,1,2,2,2.36,35,0,2,merged,1
vitejs/vite,19664,5,121,2,186.05,191,1,3,merged,3
vitejs/vite,19661,2,21,1,22.16,24,5,3,merged,2
vitejs/vite,19660,5,15,0,22.5,41,1,4,merged,4
vitejs/vite,19658,1,4,4,13.88,123,0,2,merged,1
vitejs/vite,19655,1,1,6,2.88,143,0,2,merged,1
vitejs/vite,19654,1,5,0,5.4,129,2,2,merged,2
vitejs/vite,19653,1,41,0,242.41,222,8,5,closed,1
vitejs/vite,19650,2,4,4,36.14,24,1,3,merged,8
vitejs/vite,19649,29,830,579,9.14,18226,2,1,merged,1
vitejs/vite,19646,1,2,1,141.28,1754,2,4,merged,2
vitejs/vite,19635,1,5,5,79.07,3699,0,1,merged,1
vitejs/vite,19633,1,1,1,9.24,697,0,3,merged,2
vitejs/vite,19631,1,16,0,38.19,257,0,3,merged,7
vitejs/vite,19629,4,60,0,1005.74,350,0,2,merged,2
vitejs/vite,19624,2,70,7,45.24,518,0,2,merged,1
vitejs/vite,19616,1,11,1,2.82,36,0,2,merged,1
vitejs/vite,19613,29,439,421,2.31,13565,2,1,merged,1
vitejs/vite,19612,1,1,1,6.02,5300,2,3,merged,3
vitejs/vite,19602,8,700,14,436.54,299,6,2,merged,6
vitejs/vite,19601,1,22,17,75.43,2080,0,3,merged,2
vitejs/vite,19600,2,4,2,3.56,715,0,2,merged,1
vitejs/vite,19599,1,3,0,1.22,290,0,3,merged,1
vitejs/vite,19598,4,13,0,293.4,162,1,3,closed,2
vitejs/vite,19591,5,25,11,21.54,248,0,3,merged,2
vitejs/vite,19590,1,9,2,22.88,459,0,4,merged,6
vitejs/vite,19588,5,28,19,17.38,83,3,2,merged,1
vitejs/vite,19586,19,1432,1345,316.81,283,8,5,merged,3
vitejs/vite,19582,1,6,2,3.47,384,0,3,merged,2
vitejs/vite,19579,3,23,9,323.85,196,5,3,merged,2
vitejs/vite,19573,1,23,2,379.62,107,2,3,merged,7
vitejs/vite,19568,16,179,181,1.96,115,0,2,merged,1
vitejs/vite,19566,3,16,2,34.17,26,0,3,merged,4
vitejs/vite,19561,1,5,3,18.28,737,0,3,merged,3
vitejs/vite,19557,7,196,175,547.53,144,4,3,merged,2
vitejs/vite,19556,4,11,5,1.1,829,0,1,merged,1
vitejs/vite,19555,23,468,371,3.9,14123,1,1,merged,1
vitejs/vite,19554,8,12,15,61.91,34,4,3,merged,2
vitejs/vite,19553,1,1,1,8.5,205,0,3,merged,2
vitejs/vite,19537,1,9,0,66.89,563,4,3,merged,1
vitejs/vite,19534,5,33,1,63.12,106,5,3,merged,3
vitejs/vite,19532,1,4,4,67.83,324,0,3,merged,2
vitejs/vite,19526,1,18,18,1.26,24,0,2,merged,3
vitejs/vite,19524,1,9,9,20.48,686,5,5,merged,2
vitejs/vite,19519,1,1,2,27.68,122,0,3,merged,2
vitejs/vite,19517,1,21,0,510.14,1038,4,5,merged,3
microsoft/playwright,35791,1,3,2,1.47,0,1,2,merged,1
microsoft/playwright,35790,2,103,1,4.25,18,0,2,merged,1
microsoft/playwright,35783,2,5,7,3.02,12,2,4,merged,2
microsoft/playwright,35779,2,28,0,1.43,15,1,2,merged,3
microsoft/playwright,35754,1,12,0,89.04,45,1,2,merged,4
microsoft/playwright,35753,4,118,86,2.22,84,1,2,merged,2
microsoft/playwright,35746,3,54,54,1.24,0,3,1,merged,1
microsoft/playwright,35745,1,15,12,2.36,511,4,2,merged,3
microsoft/playwright,35744,5,49,0,85.8,108,4,2,closed,5
microsoft/playwright,35739,1,1,1,12.37,0,1,2,merged,1
microsoft/playwright,35734,10,2086,1932,6.41,113,2,2,merged,3
microsoft/playwright,35733,1,4,4,1.82,0,3,1,merged,1
microsoft/playwright,35732,9,35,148,19.47,103,2,3,merged,9
microsoft/playwright,35730,1,2,1,1.22,170,1,2,merged,1
microsoft/playwright,35723,10,20,11,16.8,0,4,2,merged,2
microsoft/playwright,35722,10,28,20,4.24,0,3,2,merged,2
microsoft/playwright,35721,10,106,69,4.67,0,2,2,merged,2
microsoft/playwright,35716,1,1,1,14.41,0,4,1,merged,1
microsoft/playwright,35709,4,61,16,19.23,64,4,2,merged,5
microsoft/playwright,35708,1,4,4,1.33,0,1,2,merged,1
microsoft/playwright,35705,2,52,1,23.6,92,2,4,merged,4
microsoft/playwright,35698,1,1,1,6.55,0,3,1,merged,1
microsoft/playwright,35697,30,0,0,1.84,298,2,2,merged,1
microsoft/playwright,35696,1,10,23,2.94,156,1,2,merged,1
microsoft/playwright,35694,3,57,17,5.7,35,4,2,merged,2
microsoft/playwright,35692,2,42,5,20.43,252,2,3,merged,2
microsoft/playwright,35691,3,54,54,1.39,0,3,1,merged,1
microsoft/playwright,35690,11,9,660,2.8,0,2,2,merged,3
microsoft/playwright,35686,12,97,9,1.17,33,2,2,merged,4
microsoft/playwright,35672,7,16,22,96.09,0,2,2,merged,1
microsoft/playwright,35671,2,42,38,92.1,0,2,2,merged,1
microsoft/playwright,35670,2,73,28,111.85,2473,11,4,merged,7
microsoft/playwright,35665,1,1,1,9.34,0,5,1,merged,1
microsoft/playwright,35661,7,117,41,117.4,125,4,3,closed,7
microsoft/playwright,35660,1,4,4,118.96,0,3,1,merged,1
microsoft/playwright,35659,12,64,20,263.82,400,4,2,merged,7
microsoft/playwright,35658,1,1,1,1.34,139,0,2,merged,1
microsoft/playwright,35655,18,63,63,1.64,0,1,2,merged,1
microsoft/playwright,35651,3,31,10,2.52,13,1,2,merged,1
microsoft/playwright,35648,1,17,5,5.7,475,1,3,merged,3
microsoft/playwright,35645,3,75,0,4.46,12,2,2,merged,2
microsoft/playwright,35644,1,1,1,11.41,0,4,1,merged,1
microsoft/playwright,35639,1,10,0,18.22,201,1,3,merged,2
microsoft/playwright,35637,8,4,457,19.26,78,1,2,merged,1
microsoft/playwright,35633,4,193,0,23.23,0,0,2,merged,5
