repo,numero,arquivos,linhas_add,linhas_rem,tempo_h,descricao_len,comentarios,participantes,status,reviews
opencv/opencv,26999,9,411,225,337.47,7150,11,4,merged,8
opencv/opencv,26996,1,14,2,18.48,679,2,2,merged,2
opencv/opencv,26995,4,123,15,109.25,196,1,3,closed,1
opencv/opencv,26992,1,4,5,2.74,664,1,3,merged,1
opencv/opencv,26991,5,1046,672,428.11,700,8,4,merged,6
opencv/opencv,26988,2,19,8,98.43,76,3,2,merged,1
opencv/opencv,26987,7,205,20,51.69,21,1,3,merged,1
opencv/opencv,26985,2,12,3,28.85,1198,0,2,merged,1
opencv/opencv,26983,1,5,1,1.38,770,1,3,merged,1
opencv/opencv,26982,4,69,69,3.3,680,0,2,merged,1
opencv/opencv,26977,10,1045,859,315.67,1223,10,4,merged,6
opencv/opencv,26976,1,8,4,356.48,1280,2,2,merged,1
opencv/opencv,26973,1,32,0,22.27,664,3,2,merged,2
opencv/opencv,26971,4,173,37,555.09,677,12,4,merged,13
opencv/opencv,26969,2,80,0,364.56,4057,8,5,closed,4
opencv/opencv,26968,1,26,23,393.36,1679,6,2,merged,1
opencv/opencv,26964,2,175,0,288.88,2226,9,3,closed,1
opencv/opencv,26958,4,743,0,240.84,1107,3,4,merged,10
supabase/supabase,35336,2,13,3,4.13,66,2,2,merged,1
supabase/supabase,35334,1,1,1,10.97,0,2,2,merged,1
supabase/supabase,35328,3,41,18,10.47,442,2,2,merged,3
supabase/supabase,35327,1,1,1,9.56,267,3,2,merged,1
supabase/supabase,35323,1,7,10,1.08,31,2,2,merged,1
supabase/supabase,35320,1,14,6,20.59,125,2,2,merged,1
supabase/supabase,35314,1,2,2,23.13,511,3,2,merged,1
supabase/supabase,35292,1,5,5,56.87,587,2,2,merged,1
supabase/supabase,35281,5,12,16,1.83,182,2,2,merged,1
supabase/supabase,35277,1,2,2,1.74,410,2,2,merged,1
supabase/supabase,35275,2,6,2,67.91,125,2,2,merged,1
supabase/supabase,35272,1,60,20,73.86,1135,2,2,merged,1
supabase/supabase,35271,18,282,168,69.53,853,2,3,merged,4
supabase/supabase,35270,4,240,229,8.13,307,2,2,merged,2
supabase/supabase,35266,1,4,4,61.71,572,3,2,merged,1
supabase/supabase,35259,1,0,1,13.65,131,2,2,merged,1
supabase/supabase,35258,1,1,1,2.09,0,2,2,merged,1
supabase/supabase,35257,1,2,2,19.94,0,2,2,merged,1
supabase/supabase,35255,8,39,10,5.56,388,2,2,merged,1
supabase/supabase,35254,8,540,830,85.0,541,2,2,merged,1
supabase/supabase,35253,4,9,27,3.08,57,2,2,merged,1
supabase/supabase,35244,1,19,1,5.91,285,3,2,merged,1
supabase/supabase,35242,1,6,4,6.26,222,2,2,merged,1
supabase/supabase,35238,15,2212,35,27.84,1602,3,3,merged,2
supabase/supabase,35235,22,1436,31,47.65,648,3,1,closed,1
supabase/supabase,35220,1,1,1,2.15,338,2,2,merged,1
supabase/supabase,35219,5,47,16,137.15,1621,2,2,merged,1
supabase/supabase,35218,3,9,20,121.5,500,2,2,merged,1
supabase/supabase,35216,1,13,16,118.64,729,2,2,merged,1
supabase/supabase,35215,1,2,0,22.68,178,2,2,merged,1
supabase/supabase,35212,1,1,1,45.87,955,2,2,merged,1
supabase/supabase,35207,5,32,32,8.68,0,2,2,merged,1
supabase/supabase,35201,2,29,26,1.07,769,2,2,merged,1
supabase/supabase,35199,4,77,10,47.93,0,3,5,merged,4
supabase/supabase,35183,2,18,8,76.19,448,2,2,merged,2
supabase/supabase,35179,1,1,1,1.77,0,3,2,merged,1
supabase/supabase,35178,1,13,69,18.61,320,2,2,merged,1
supabase/supabase,35177,5,34,19,77.34,473,2,2,merged,3
supabase/supabase,35175,7,83,16,17.95,2361,2,2,merged,1
supabase/supabase,35168,19,15,747,28.87,595,2,2,merged,1
supabase/supabase,35167,1,7,3,3.26,315,2,2,merged,1
supabase/supabase,35150,1,2,1,34.43,2673,3,2,merged,1
supabase/supabase,35148,3,85,87,18.42,0,2,3,merged,2
supabase/supabase,35137,1,3,1,51.2,182,2,2,merged,1
supabase/supabase,35128,48,97,99,68.14,479,3,3,merged,3
supabase/supabase,35127,1,4,0,67.13,508,2,2,merged,1
supabase/supabase,35119,2,8,3,72.14,710,2,2,merged,1
supabase/supabase,35116,5,0,306,99.72,325,2,2,merged,1
supabase/supabase,35114,2,2,2,74.19,565,2,2,merged,1
supabase/supabase,35112,1,1,1,76.58,235,2,2,merged,1
supabase/supabase,35109,3,54,43,13.26,323,2,2,merged,1
supabase/supabase,35108,1,1,1,2.85,135,3,2,merged,1
supabase/supabase,35106,3,124,4,102.61,193,2,2,merged,1
supabase/supabase,35103,2,93,62,6.85,259,4,3,merged,1
supabase/supabase,35098,1,6,4,15.7,0,2,2,merged,1
supabase/supabase,35094,5,53,12,90.76,884,1,2,merged,1
supabase/supabase,35093,48,31,2186,166.74,47,2,3,merged,2
supabase/supabase,35092,1,7,3,93.19,266,2,2,merged,1
supabase/supabase,35088,5,43,8,96.14,858,2,2,merged,1
supabase/supabase,35086,1,57,40,95.81,2087,2,2,merged,1
supabase/supabase,35075,1,38,2,18.47,14,2,2,merged,1
supabase/supabase,35071,6,150,111,14.18,4577,3,3,merged,1
supabase/supabase,35066,3,73,51,1.1,183,2,3,merged,8
supabase/supabase,35065,11,19,28,116.74,687,2,2,merged,1
supabase/supabase,35062,1,1,0,1.28,201,2,2,merged,1
supabase/supabase,35061,3,540,8,2.83,172,1,2,merged,1
supabase/supabase,35060,41,435,417,2.81,1729,2,2,merged,1
supabase/supabase,35059,3,293,0,2.56,176,1,2,merged,2
supabase/supabase,35058,1,18,2,4.51,0,2,2,merged,1
supabase/supabase,35055,4,164,8,2.93,173,2,2,merged,6
supabase/supabase,35053,2,255,0,2.6,174,2,2,merged,2
supabase/supabase,35048,1,1,1,3.26,49,2,2,merged,1
supabase/supabase,35047,1,4,0,24.91,885,3,2,merged,1
supabase/supabase,35045,1,5,4,3.07,38,2,2,merged,1
supabase/supabase,35036,3,118,126,237.77,71,3,2,merged,2
supabase/supabase,35035,3,24,26,16.85,221,3,2,merged,1
supabase/supabase,35034,1,16,4,17.66,741,2,2,merged,1
supabase/supabase,35032,2,13,3,141.64,332,2,2,merged,1
supabase/supabase,35031,3,76,96,25.09,1073,2,2,merged,1
supabase/supabase,35030,5,495,69,190.75,0,2,4,merged,5
supabase/supabase,35029,11,1274,1237,6.19,0,2,3,merged,3
supabase/supabase,35027,23,68,244,1.38,1436,2,2,merged,1
supabase/supabase,35025,6,7,6,4.53,213,3,2,closed,1
supabase/supabase,35023,4,4,4,5.24,0,2,3,merged,1
supabase/supabase,35012,2,89,12,14.04,671,2,3,merged,3
supabase/supabase,35010,5,218,1498,16.58,906,4,2,merged,2
supabase/supabase,35009,1,1,1,97.25,0,2,4,merged,3
supabase/supabase,35008,15,237,200,45.08,299,6,4,merged,3
supabase/supabase,35007,4,5,5,156.72,0,2,3,merged,2
supabase/supabase,35004,7,60,1,42.62,264,2,2,merged,1
supabase/supabase,35001,1,0,6,1.08,18,2,3,merged,2
supabase/supabase,34994,5,161,167,1.54,979,2,2,merged,4
supabase/supabase,34993,55,193,785,4.17,287,2,4,merged,7
supabase/supabase,34992,13,166,11,32.03,436,2,2,merged,1
supabase/supabase,34989,10,49,46,4.42,0,2,2,merged,1
supabase/supabase,34986,1,21,18,2.22,337,2,2,merged,1
supabase/supabase,34979,1,2,2,49.58,341,3,2,merged,1
supabase/supabase,34973,1,272,112,15.46,622,2,2,merged,1
supabase/supabase,34951,2,2,2,41.04,0,2,3,merged,2
supabase/supabase,34949,1,12,0,92.67,146,2,2,merged,1
supabase/supabase,34943,2,24,4,60.07,181,3,3,merged,6
supabase/supabase,34940,4,285,305,96.66,150,2,2,merged,1
supabase/supabase,34938,1,68,26,411.79,112,2,3,merged,2
supabase/supabase,34930,2,97,14,71.07,208,2,2,merged,1
supabase/supabase,34929,1,3,0,101.44,58,4,2,closed,1
supabase/supabase,34923,7,116,38,76.28,268,2,2,merged,2
supabase/supabase,34920,1,8,2,7.64,187,2,2,merged,1
supabase/supabase,34917,3,160,10,15.78,197,2,2,merged,2
supabase/supabase,34916,1,1,1,16.39,338,2,2,merged,1
supabase/supabase,34908,1,32,17,191.76,433,2,2,merged,1
supabase/supabase,34905,3,48,1,92.86,98,2,2,merged,4
supabase/supabase,34903,20,1137,785,12.23,360,2,3,merged,2
supabase/supabase,34896,3,15,2,94.58,94,2,2,merged,1
supabase/supabase,34893,4,169,47,167.56,1277,1,2,merged,1
supabase/supabase,34892,8,81,45,22.81,2913,2,2,merged,1
supabase/supabase,34890,1,22,16,142.19,333,4,3,merged,2
supabase/supabase,34887,2,0,44,18.35,281,2,2,merged,1
supabase/supabase,34884,3,12,34,3.33,175,2,2,merged,2
supabase/supabase,34878,3,154,138,106.35,53,2,3,merged,2
supabase/supabase,34871,4,71,58,31.81,1429,2,4,merged,3
Anduin2017/HowToCook,1566,1,1,0,45.75,322,0,2,merged,1
Anduin2017/HowToCook,1564,1,6,19,1.38,322,0,2,merged,1
Anduin2017/HowToCook,1563,1,1,1,2.23,322,2,2,merged,1
Anduin2017/HowToCook,1549,1,36,0,1.47,330,1,2,merged,1
Anduin2017/HowToCook,1538,7,61,0,6.0,322,1,2,merged,1
Anduin2017/HowToCook,1535,2,8,8,1.12,332,2,2,merged,1
Anduin2017/HowToCook,1498,4,51,1,1.55,322,2,2,merged,1
Anduin2017/HowToCook,1497,1,59,0,4.02,328,0,2,merged,1
Anduin2017/HowToCook,1446,1,61,0,15.84,322,1,2,merged,1
Anduin2017/HowToCook,1444,2,105,0,48.44,331,1,2,merged,1
Anduin2017/HowToCook,1443,1,53,0,3.74,322,1,2,merged,1
Anduin2017/HowToCook,1440,3,64,0,2.39,330,2,2,merged,1
Anduin2017/HowToCook,1437,1,5,4,106.49,322,1,3,merged,1
Anduin2017/HowToCook,1432,1,1,1,4.71,325,0,2,merged,1
Anduin2017/HowToCook,1426,1,2,2,8.85,425,2,3,merged,1
Anduin2017/HowToCook,1424,1,17,5,689.01,322,0,68,closed,1
Anduin2017/HowToCook,1419,2,66,0,51.67,322,0,2,merged,1
Anduin2017/HowToCook,1417,3,51,4,12.27,322,1,2,merged,1
Anduin2017/HowToCook,1409,2,49,0,3.45,322,1,2,merged,1
Anduin2017/HowToCook,1407,2,81,0,2.33,322,1,2,merged,1
Anduin2017/HowToCook,1406,1,64,0,15.6,330,1,2,merged,1
Anduin2017/HowToCook,1405,1,51,0,15.96,330,1,2,merged,1
Anduin2017/HowToCook,1404,1,53,0,22.31,331,4,2,merged,1
Anduin2017/HowToCook,1403,1,53,0,2464.73,326,2,73,closed,1
Anduin2017/HowToCook,1394,1,2,2,47.02,322,1,2,merged,1
Anduin2017/HowToCook,1393,1,2,2,3555.06,322,1,69,closed,2
Anduin2017/HowToCook,1391,2,5,5,15.66,353,3,2,merged,1
Anduin2017/HowToCook,1389,1,29,0,24.77,328,0,2,merged,1
Anduin2017/HowToCook,1385,1,5,6,4771.29,364,1,70,closed,1
Anduin2017/HowToCook,1384,2,43,0,189.95,328,1,3,merged,1
Anduin2017/HowToCook,1380,5,67,4,5.08,362,1,4,merged,1
Anduin2017/HowToCook,1375,1,1,1,3.32,335,3,2,merged,1
Anduin2017/HowToCook,1372,2,19,4,103.32,322,1,2,closed,2
Anduin2017/HowToCook,1354,1,0,1,4.61,334,1,2,merged,1
Anduin2017/HowToCook,1350,2,53,0,41.99,322,0,2,merged,1
Anduin2017/HowToCook,1348,1,47,0,5.87,322,0,2,merged,1
Anduin2017/HowToCook,1347,6,63,0,3.52,322,0,2,merged,1
Anduin2017/HowToCook,1340,1,2,2,15.11,322,1,2,merged,1
Anduin2017/HowToCook,1336,3,40,0,28.84,322,0,2,merged,1
Anduin2017/HowToCook,1334,1,1,1,55.16,322,0,2,merged,1
Anduin2017/HowToCook,1332,1,94,0,2.35,322,1,2,merged,1
Anduin2017/HowToCook,1329,1,99,18,19.99,544,2,2,merged,1
Anduin2017/HowToCook,1327,2,52,0,18.3,655,3,2,closed,1
Anduin2017/HowToCook,1323,3,51,0,36.3,322,0,2,merged,1
Anduin2017/HowToCook,1322,4,57,0,15.86,322,0,2,merged,1
Anduin2017/HowToCook,1321,2,35,0,460.79,340,1,3,merged,2
Anduin2017/HowToCook,1320,2,66,0,75.29,330,2,2,merged,1
Anduin2017/HowToCook,1313,2,48,0,6.98,322,0,2,merged,1
Anduin2017/HowToCook,1305,4,101,0,4.12,342,0,2,merged,1
Anduin2017/HowToCook,1302,4,100,0,4.87,342,0,2,merged,1
Anduin2017/HowToCook,1297,6,69,7,41.84,322,1,3,merged,1
Anduin2017/HowToCook,1294,1,2,2,43.02,322,1,2,merged,1
Anduin2017/HowToCook,1293,2,36,0,71.02,332,0,2,merged,1
Anduin2017/HowToCook,1290,1,11,3,26.42,487,0,2,merged,1
Anduin2017/HowToCook,1286,3,49,0,125.52,336,0,2,merged,1
Anduin2017/HowToCook,1283,1,76,0,157.12,322,0,2,merged,1
Anduin2017/HowToCook,1282,1,11,0,31.0,322,1,2,merged,1
Anduin2017/HowToCook,1281,3,34,0,98.49,322,2,2,merged,1
Anduin2017/HowToCook,1277,4,9,5,723.48,325,1,2,closed,1
Anduin2017/HowToCook,1274,1,41,0,11.8,322,0,2,merged,1
Anduin2017/HowToCook,1265,1,1,0,4.25,322,0,2,merged,1
Anduin2017/HowToCook,1263,6,2,20,10273.9,322,1,3,closed,2
Anduin2017/HowToCook,1259,1,3,1,4.6,322,0,2,merged,1
Anduin2017/HowToCook,1252,2,51,0,25.05,322,1,2,merged,1
Anduin2017/HowToCook,1245,1,50,0,1542.88,322,2,3,merged,12
Anduin2017/HowToCook,1240,2,34,0,22.06,322,0,2,merged,1
Anduin2017/HowToCook,1236,103,1156,166,4897.92,317,0,36,closed,2
Anduin2017/HowToCook,1234,4,143,0,1.46,322,0,3,merged,1
Anduin2017/HowToCook,1220,1,0,1,16.53,322,0,2,merged,1
Anduin2017/HowToCook,1218,1,1,1,18770.18,322,0,87,closed,6
Anduin2017/HowToCook,1207,3,130,10,67.83,322,3,3,merged,1
Anduin2017/HowToCook,1206,3,50,0,49.97,373,0,2,merged,1
Anduin2017/HowToCook,1203,1,1,1,18.17,322,0,2,merged,1
Anduin2017/HowToCook,1200,1,5,5,68.53,322,0,2,merged,1
Anduin2017/HowToCook,1199,1,1,1,20.07,322,1,2,merged,1
Anduin2017/HowToCook,1198,1,1,1,2.36,322,1,2,merged,1
Anduin2017/HowToCook,1197,1,7,10,47.05,322,1,2,merged,1
Anduin2017/HowToCook,1196,4,4,4,19.76,392,2,2,merged,1
Anduin2017/HowToCook,1195,1,0,2,22.62,30,2,2,merged,1
Anduin2017/HowToCook,1193,1,3,3,20.87,322,0,2,merged,1
Anduin2017/HowToCook,1192,2,48,0,41.6,358,0,2,merged,2
Anduin2017/HowToCook,1190,1,117,0,19298.75,322,1,5,closed,3
Anduin2017/HowToCook,1189,1,1,1,46.33,322,0,2,merged,1
Anduin2017/HowToCook,1184,3,46,0,10.96,322,0,2,merged,1
Anduin2017/HowToCook,1183,1,1,1,2.2,322,0,2,merged,1
Anduin2017/HowToCook,1182,2,47,0,97.86,6,0,2,merged,1
Anduin2017/HowToCook,1180,2,46,0,63.2,322,0,2,merged,1
Anduin2017/HowToCook,1177,1,1,1,5.16,322,1,2,merged,1
Anduin2017/HowToCook,1175,2,41,0,3.91,322,1,2,merged,1
Anduin2017/HowToCook,1174,1,1,1,9.23,322,0,2,merged,1
Anduin2017/HowToCook,1166,1,53,0,728.4,331,1,2,merged,1
Anduin2017/HowToCook,1165,3,60,0,758.63,322,0,2,merged,1
Anduin2017/HowToCook,1160,1,1,1,8.64,322,0,2,merged,1
Anduin2017/HowToCook,1158,3,72,0,23.88,477,1,2,merged,1
Anduin2017/HowToCook,1156,3,36,0,2.76,354,2,2,merged,1
Anduin2017/HowToCook,1130,3,45,1,2.61,322,0,2,merged,1
Anduin2017/HowToCook,1129,4,2,2,5.25,322,0,2,merged,1
Anduin2017/HowToCook,1120,2,4,2,107.88,431,0,3,merged,2
Anduin2017/HowToCook,1118,1,3,3,1.42,21,0,2,merged,1
Anduin2017/HowToCook,1114,4,47,0,3.07,322,0,2,merged,1
Anduin2017/HowToCook,1100,2,3,3,4.96,322,0,2,merged,1
Anduin2017/HowToCook,1097,4,65,1,8.84,322,0,2,merged,1
Anduin2017/HowToCook,1095,3,54,1,5.0,322,0,2,merged,1
Anduin2017/HowToCook,1094,3,87,0,2.99,322,0,2,merged,1
Anduin2017/HowToCook,1093,1,43,0,7.47,322,0,2,merged,1
Anduin2017/HowToCook,1084,1,6,3,35.21,322,0,3,merged,2
Anduin2017/HowToCook,1082,2,47,0,46.25,322,0,2,merged,3
Anduin2017/HowToCook,1080,1,2,1,4.62,338,0,2,merged,1
Anduin2017/HowToCook,1077,5,45,3,10.52,322,0,2,merged,1
Anduin2017/HowToCook,1074,0,0,0,24457.01,322,0,93,closed,1
Anduin2017/HowToCook,1068,3,49,0,8.47,322,0,2,merged,1
Anduin2017/HowToCook,1062,1,1,1,1.62,329,0,2,merged,1
Anduin2017/HowToCook,1061,2,40,0,32.44,322,0,2,merged,1
Anduin2017/HowToCook,1060,5,66,0,828.96,322,4,3,closed,3
Anduin2017/HowToCook,1054,1,1,0,6.33,336,0,2,merged,1
Anduin2017/HowToCook,1053,1,1,1,2.44,341,0,2,merged,1
Anduin2017/HowToCook,1048,1,2,2,18.94,336,0,2,merged,1
Anduin2017/HowToCook,1047,1,1,1,18.96,345,0,2,merged,1
Anduin2017/HowToCook,1046,1,1,0,72.82,322,1,3,closed,1
Anduin2017/HowToCook,1045,5,75,0,11.13,322,2,3,merged,1
microsoft/generative-ai-for-beginners,736,26,5929,0,72.35,210,14,2,merged,1
microsoft/generative-ai-for-beginners,734,1,7,7,136.76,146,4,2,merged,1
microsoft/generative-ai-for-beginners,733,1,3,3,161.04,133,4,2,merged,1
microsoft/generative-ai-for-beginners,732,1,0,2,184.56,177,4,2,merged,1
microsoft/generative-ai-for-beginners,731,1,1,1,196.66,232,7,2,merged,1
microsoft/generative-ai-for-beginners,728,3,24,3,254.08,624,1,2,merged,1
microsoft/generative-ai-for-beginners,727,1,1,1,256.44,129,4,2,merged,1
microsoft/generative-ai-for-beginners,726,1,1,1,278.25,49,5,2,merged,1
microsoft/generative-ai-for-beginners,725,1,1,1,280.28,144,4,2,merged,1
microsoft/generative-ai-for-beginners,722,1,1,1,304.82,151,4,2,merged,1
microsoft/generative-ai-for-beginners,719,1,1,1,327.62,151,4,3,merged,2
microsoft/generative-ai-for-beginners,717,4,8,8,355.05,28,11,2,merged,1
microsoft/generative-ai-for-beginners,716,1,1,1,21.43,29,3,2,merged,1
microsoft/generative-ai-for-beginners,715,1,1,1,72.12,31,3,2,merged,1
microsoft/generative-ai-for-beginners,706,1,3,1,48.61,95,3,2,merged,1
microsoft/generative-ai-for-beginners,705,7,1235,1,387.14,0,4,2,merged,1
microsoft/generative-ai-for-beginners,704,2,14,14,391.44,41,3,2,merged,1
microsoft/generative-ai-for-beginners,703,1,4,3,825.11,3644,1,1,merged,1
microsoft/generative-ai-for-beginners,700,1,4,1,93.26,1254,2,2,merged,1
microsoft/generative-ai-for-beginners,699,1,115,0,95.98,0,3,2,merged,1
microsoft/generative-ai-for-beginners,698,1,25,16,58.75,114,2,2,merged,1
microsoft/generative-ai-for-beginners,694,6,27,27,234.71,41,9,4,merged,2
microsoft/generative-ai-for-beginners,691,1,1,1,52.24,80,2,2,merged,1
microsoft/generative-ai-for-beginners,688,3,13,13,142.4,25,4,2,merged,1
microsoft/generative-ai-for-beginners,683,1,2,0,80.16,52,3,3,merged,1
microsoft/generative-ai-for-beginners,678,1,1,1,228.5,0,1,3,merged,1
microsoft/generative-ai-for-beginners,676,3,86,63,306.71,256,7,2,merged,1
microsoft/generative-ai-for-beginners,672,1,5,2,833.32,831,4,3,merged,3
microsoft/generative-ai-for-beginners,670,1,1,1,417.4,45,3,2,merged,1
microsoft/generative-ai-for-beginners,668,1,2,2,436.21,120,1,3,merged,1
microsoft/generative-ai-for-beginners,663,8,8,8,204.53,133,3,3,merged,1
microsoft/generative-ai-for-beginners,662,1,1,1,243.47,252,2,2,merged,1
microsoft/generative-ai-for-beginners,660,2,4,4,54.2,90,5,3,merged,2
microsoft/generative-ai-for-beginners,659,11,89,96,2.96,12,2,2,merged,1
microsoft/generative-ai-for-beginners,658,1,2,2,242.65,0,2,4,merged,2
microsoft/generative-ai-for-beginners,657,1,1,1,124.53,29,3,2,merged,1
microsoft/generative-ai-for-beginners,655,1,1,1,188.85,32,2,3,merged,1
microsoft/generative-ai-for-beginners,654,1,1,10,189.8,72,1,2,merged,1
microsoft/generative-ai-for-beginners,652,1,4,4,363.11,0,1,2,merged,1
microsoft/generative-ai-for-beginners,650,1,5,5,639.43,133,2,4,merged,2
microsoft/generative-ai-for-beginners,648,11,89,96,884.81,88,3,3,merged,1
microsoft/generative-ai-for-beginners,644,1,4,3,1154.75,2359,1,1,merged,1
microsoft/generative-ai-for-beginners,643,1,4,3,1154.75,2359,1,2,merged,2
microsoft/generative-ai-for-beginners,642,1,2,2,8.67,0,2,2,merged,1
microsoft/generative-ai-for-beginners,641,2,5,0,18.72,60,1,2,merged,1
microsoft/generative-ai-for-beginners,640,16,76,43,75.16,37,7,3,merged,1
microsoft/generative-ai-for-beginners,639,3,837,0,211.96,171,5,6,merged,1
microsoft/generative-ai-for-beginners,635,22,32,31,475.04,56,11,3,merged,1
microsoft/generative-ai-for-beginners,634,1,11,11,261.44,135,3,2,merged,1
microsoft/generative-ai-for-beginners,630,1,1,1,2508.59,0,3,4,closed,2
microsoft/generative-ai-for-beginners,629,1,11,21,286.66,161,4,2,merged,1
microsoft/generative-ai-for-beginners,613,2,2,2,1740.07,8,5,3,closed,1
microsoft/generative-ai-for-beginners,611,1,1,1,1656.98,179,2,3,closed,1
microsoft/generative-ai-for-beginners,610,1,1,1,9.38,0,2,2,merged,1
microsoft/generative-ai-for-beginners,608,1,30,28,49.69,78,2,2,merged,1
microsoft/generative-ai-for-beginners,607,1,4,4,65.54,10,2,2,merged,1
microsoft/generative-ai-for-beginners,606,1,1,1,68.54,30,2,2,merged,1
microsoft/generative-ai-for-beginners,604,1,1,1,73.66,44,2,2,merged,1
microsoft/generative-ai-for-beginners,598,1,3,0,247.25,66,1,3,merged,3
microsoft/generative-ai-for-beginners,590,4,66,38,69.76,65,4,2,merged,1
microsoft/generative-ai-for-beginners,588,2,16,13,71.61,12,1,2,merged,1
microsoft/generative-ai-for-beginners,584,1,1,1,192.78,50,1,2,merged,1
microsoft/generative-ai-for-beginners,582,1,1,1,96.02,50,1,2,merged,1
microsoft/generative-ai-for-beginners,581,1,1,1,95.31,50,1,2,merged,1
microsoft/generative-ai-for-beginners,580,1,1,1,95.31,50,1,2,merged,1
microsoft/generative-ai-for-beginners,579,1,1,1,95.33,42,1,2,merged,1
microsoft/generative-ai-for-beginners,578,39,141,59,96.23,12,1,2,merged,1
microsoft/generative-ai-for-beginners,573,2,3,2,2489.07,129,2,3,closed,1
microsoft/generative-ai-for-beginners,570,1,2,2,340.4,124,1,2,merged,1
microsoft/generative-ai-for-beginners,568,2,730,0,93.17,73,2,2,merged,1
microsoft/generative-ai-for-beginners,567,1,266,0,93.66,0,1,2,merged,1
microsoft/generative-ai-for-beginners,566,1,1,1,189.39,8,1,2,merged,1
microsoft/generative-ai-for-beginners,565,1,1,1,257.67,225,1,2,merged,1
microsoft/generative-ai-for-beginners,560,5,66,11,327.62,0,2,2,merged,2
microsoft/generative-ai-for-beginners,558,3,16,16,697.77,9,1,3,merged,2
microsoft/generative-ai-for-beginners,554,1,1,1,143.84,28,4,3,merged,1
microsoft/generative-ai-for-beginners,550,7,847,0,47.95,481,4,3,merged,1
microsoft/generative-ai-for-beginners,548,1,3,3,568.86,34,1,2,merged,1
microsoft/generative-ai-for-beginners,545,11,20,18,689.71,26,5,2,merged,2
microsoft/generative-ai-for-beginners,537,11,20,18,810.28,20,3,3,merged,1
microsoft/generative-ai-for-beginners,535,17,1668,0,1480.77,0,2,3,closed,1
microsoft/generative-ai-for-beginners,533,10,3096,0,1636.57,0,1,3,closed,1
microsoft/generative-ai-for-beginners,532,1,1,1,416.55,0,1,2,merged,1
microsoft/generative-ai-for-beginners,531,1,5,5,428.38,149,1,3,merged,2
microsoft/generative-ai-for-beginners,530,1,1,1,432.84,64,2,2,merged,1
microsoft/generative-ai-for-beginners,529,5,620,7,479.19,193,4,3,merged,2
microsoft/generative-ai-for-beginners,526,2,2,2,497.5,82,2,3,merged,2
microsoft/generative-ai-for-beginners,525,1,1,3,516.18,66,1,3,merged,2
microsoft/generative-ai-for-beginners,485,1,17,266,555.68,2089,2,2,merged,4
microsoft/generative-ai-for-beginners,439,1,1,1,15.75,14,1,2,merged,1
microsoft/generative-ai-for-beginners,438,1,1,1,16.64,108,1,2,merged,1
microsoft/generative-ai-for-beginners,434,1,1,1,21.25,30,1,2,merged,1
microsoft/generative-ai-for-beginners,433,1,1,1,21.56,39,1,2,merged,1
microsoft/generative-ai-for-beginners,430,1,13,6,612.26,125,5,2,merged,3
microsoft/generative-ai-for-beginners,429,1,242,0,62.73,145,4,2,merged,1
microsoft/generative-ai-for-beginners,426,27,5275,1,620.69,0,7,3,merged,2
microsoft/generative-ai-for-beginners,424,1,0,0,2.9,10,1,2,merged,1
microsoft/generative-ai-for-beginners,420,1,1,1,30.87,77,1,3,merged,2
microsoft/generative-ai-for-beginners,419,1,2,2,43.77,139,2,2,merged,1
microsoft/generative-ai-for-beginners,418,1,5,1,4.23,311,2,2,merged,1
microsoft/generative-ai-for-beginners,411,1,6,6,194.16,1817,1,1,merged,1
microsoft/generative-ai-for-beginners,405,1,1,1,278.27,0,2,2,merged,1
microsoft/generative-ai-for-beginners,403,1,1,1,285.27,42,2,2,merged,1
microsoft/generative-ai-for-beginners,402,1,283,285,296.07,58,1,2,merged,1
microsoft/generative-ai-for-beginners,401,1,1,1,327.58,29,1,2,merged,1
microsoft/generative-ai-for-beginners,400,1,1,1,328.04,125,1,2,merged,1
microsoft/generative-ai-for-beginners,398,1,1,1,352.14,105,2,2,merged,1
microsoft/generative-ai-for-beginners,397,1,2,0,354.08,0,3,2,merged,1
microsoft/generative-ai-for-beginners,396,1,1,1,375.14,132,1,2,merged,1
microsoft/generative-ai-for-beginners,392,1,3,2,100.43,130,1,2,merged,1
microsoft/generative-ai-for-beginners,389,4,5,5,304.63,0,1,2,merged,1
microsoft/generative-ai-for-beginners,385,7,27,19,2.62,92,5,4,merged,1
microsoft/generative-ai-for-beginners,382,1,2,2,205.6,40,1,2,merged,1
microsoft/generative-ai-for-beginners,381,1,1,1,746.03,91,1,3,merged,2
microsoft/generative-ai-for-beginners,380,1,1,1,304.57,131,1,2,merged,1
microsoft/generative-ai-for-beginners,379,1,1,1,328.65,145,1,2,merged,1
microsoft/generative-ai-for-beginners,378,1,1,1,857.77,121,1,2,merged,1
microsoft/generative-ai-for-beginners,377,1,1,1,1263.87,118,1,2,merged,1
microsoft/generative-ai-for-beginners,376,1,1,1,900.28,3686,1,1,merged,1
microsoft/generative-ai-for-beginners,374,1,8,8,905.54,127,1,2,merged,1
laravel/laravel,6591,1,3,3,2.73,21,0,3,closed,1
laravel/laravel,6571,4,10246,42,17.61,36,1,2,closed,1
laravel/laravel,6554,1,1,0,91.74,757,3,3,closed,2
laravel/laravel,6544,1,2,1,2.79,267,2,3,closed,1
laravel/laravel,6539,1,1,0,21.15,293,3,5,merged,5
laravel/laravel,6523,6,30,46,207.35,0,1,3,merged,1
laravel/laravel,6520,1,4,0,12.44,1028,0,3,merged,1
